-1764.550929041834 ,  -9417.618463683326
831.2405702568976 ,  8087.638018765087
-6608.445691002036 ,  8640.326231684248
7264.530565437144 ,  9185.45520984216
-3851.0509776700565 ,  5969.645922557696
2895.2837782922943 ,  -456.6617918669035
8794.470651142987 ,  471.00905432577565
9470.481679909393 ,  -5941.651092372622
3727.4795401214524 ,  -3255.1491916852538
975.2599942000525 ,  -9871.906755418711
-8345.21121174389 ,  -8892.262874929747
25.83621837946521 ,  -8320.710169229791
2287.0494618584526 ,  3764.2282872111045
-9332.284792026754 ,  6786.783622441544
-8303.898758802436 ,  8993.09792820389
-6076.512163838623 ,  4231.546015713042
-667.8422495433315 ,  8536.490867232744
-1774.9276215631635 ,  -6353.841487538001
6531.892291933007 ,  -3686.1429943685753
3828.4108315691938 ,  -958.9080036897321
3867.390804590017 ,  1462.6901234316174
8815.280686899456 ,  -7405.926734929464
9720.185602481339 ,  -3293.809357906496
1937.390982783245 ,  -7774.704268315105
-9551.774051468483 ,  7602.236672163297
-4914.705782537057 ,  -8563.228786270682
-9452.738500025043 ,  -834.9466657531848
-9566.79834217 ,  -1772.5005324195445
-5578.03310551072 ,  -9652.230236278765
-1036.5483215887598 ,  -7426.913902031316
9010.764091996836 ,  3338.9797947283714
7381.034213289353 ,  -5231.237127784587
-9844.518368937279 ,  -9180.609215978533
8644.412776706962 ,  -9295.31061631311
6632.460659584722 ,  3346.597739938945
-4377.160645929472 ,  8878.944647689474
6813.8092063736985 ,  9160.058773605691
-5812.201257362391 ,  -721.2512478247572
4292.518930800803 ,  -7194.349221197298
4585.587547847068 ,  1622.0464828531494
-5663.991800099928 ,  -5214.675759099512
4809.747105247601 ,  4600.795355817145
-7689.307062291069 ,  5297.1135728517
-3686.7826619682864 ,  5168.498779374064
1565.1354267124516 ,  -2710.9170403578473
-6190.967878301996 ,  -425.77076885326824
-9329.58542425149 ,  3658.406805643488
-9988.42074045538 ,  2092.0509903220845
1698.608287569814 ,  4380.962296620306
791.4115937285133 ,  -2224.736673431955
6847.032961910558 ,  8425.965553004076
4525.337207797733 ,  -1516.6906783277373
1297.2151462191869 ,  8662.203087580128
-9104.915925739344 ,  7020.947878141382
7381.158032402433 ,  4450.23413923527
8461.095027389594 ,  -775.8918068745825
-6708.517713816613 ,  2022.0104558185194
-2295.6972297826205 ,  3880.249874345167
-6821.808341601054 ,  -2600.1358923008393
6098.047289074262 ,  -9140.763258815363
-7461.613141944718 ,  5617.153215768469
1342.4734415559433 ,  4814.352329759877
-7213.367056526905 ,  -5422.728056642561
7333.235895778751 ,  -1913.027303451482
9766.858995955328 ,  6044.400233368426
-6258.175864269282 ,  -3649.4479992477054
453.5294510597123 ,  -1826.865133839493
7570.108493999167 ,  -2939.9277347371335
-1315.4476074895774 ,  -891.5651131853047
-3251.232952377396 ,  -2005.6758282357005
4928.502957282477 ,  -9761.383915799428
-5370.627008863556 ,  -1813.1986996519481
1279.9788588490246 ,  9329.032910936214
110.72324940968792 ,  -684.5103666017112
1341.0819675535204 ,  -3626.4758162103435
-7481.77695451115 ,  7322.315646834311
7838.364121476901 ,  -4747.473659988426
1599.8840437360795 ,  -1281.6538756389855
7933.150782588644 ,  7878.85801922929
5300.10949610014 ,  10.051185984713811
-8.011315854508211 ,  3943.845512682141
-4300.130724326265 ,  5917.0649220030355
-7260.0239399065595 ,  -6188.899369259803
-7198.316924820234 ,  -9331.660164786168
206.37913913419834 ,  6652.85012756562
922.6916000793099 ,  3673.896937069565
2279.844846785294 ,  -8585.85329335176
4233.960871086429 ,  9630.145780937022
-4019.7842480540103 ,  -5949.478947968203
6138.008238937016 ,  9810.604906338576
-9723.763210197118 ,  9457.815404476063
-3662.9819500628473 ,  8553.780214642782
7286.030179588644 ,  -9394.432802805346
1952.3838327869926 ,  8314.716435835777
1636.9184705100688 ,  -4462.4596699243875
-5924.223301477611 ,  -3647.6693017904236
3194.6999197201385 ,  9669.697723191399
2833.2704111097755 ,  -9444.40659257228
-3223.130428304048 ,  8249.06386762319
1071.9730744537155 ,  65.4762730615821
-957.704117823092 ,  -814.4005509486378
5036.591409441802 ,  8771.43712839446
-3167.796511298324 ,  -3013.8576823826543
-1523.985268367067 ,  8716.344280796333
-7245.080068594003 ,  -7959.125917847587
8124.887098043178 ,  -6401.235287763103
-7621.5613454444965 ,  6872.888029099999
5909.818031399747 ,  -2675.2419732112776
3851.722050733324 ,  -9414.005194144222
-1622.770471467984 ,  -5495.986852689128
-2610.0900138834368 ,  2930.410701886887
4489.715222644934 ,  2820.8903887063407
-7027.7642702173025 ,  -9497.249787308823
-1190.2954364336638 ,  5864.20438631407
3155.5326175512946 ,  -3670.103269893494
-1819.394689014227 ,  5031.903665673424
1990.2367137299425 ,  -9541.621651060168
-8550.840646803672 ,  -7765.955975314542
-7463.876795550772 ,  8222.700627809805
-9410.189073802445 ,  -5821.109505576256
5178.1279309645 ,  5446.880148431306
-1157.6967325522164 ,  1508.4903608622008
-3874.0272111888526 ,  1860.0275993093528
-4860.436185182475 ,  1060.5500047925525
7607.608921436229 ,  9606.222919255255
-2988.920202932799 ,  -4829.241188730216
-7000.971496035521 ,  3871.3668362367316
-7965.855112862577 ,  -8341.591121569214
5988.813636055709 ,  -999.186843628042
4319.8482162459895 ,  3323.474798526413
-2072.571631791282 ,  -6926.77466867813
-6786.285227581552 ,  2535.8742751695518
888.906498996068 ,  -2962.887918658572
-4587.762363446619 ,  -6523.068436217101
-6473.356750363193 ,  6839.971355037545
1986.9690374381844 ,  -4754.02744913747
1553.9485777545633 ,  -5159.792954557414
-2717.2426256043173 ,  -6448.846357822853
-8276.351550292882 ,  -6445.353098683849
-1675.0665280307821 ,  -2703.8751258210514
-1014.2535483969132 ,  -2584.8720260447044
5801.804066625051 ,  -3176.6441105698177
-9713.561889887987 ,  -6577.372406004638
